0 ,ㅎㅔㄴㅌㅡㄹㅣㅇㅏㅈㅗㅅㅣ
0 ,ㅇㅗㄴㅡㄹ ㅇㅏㅈㅜ ㄲㅗㅇㄲㅗㅇ ㅆㅏㅁㅐㅆㅅㅡㅂㄴㅣㄷㅏㅇ ㅇㅕㅇㄹㅏㄱㅆㅣㄷㅜ ㄱㅏㅁㄱㅣ ㅈㅗㅅㅣㅇㅣㅁ.!!!!
0 ,ㅈㅏㅇㅕㄴㅅㅏㅂㅏㄱㅁㅜㄹㄱㅘㄴ ㅁㅠㅈㅣㅇㅓㅁㅅㅛㅂㅇㅔㅅㅓ ㅇㅝㄴㅅㅓㄱㄷㅡㄹ ㅍㅏㄴㅡㄴㄷㅔ ㅈㅣㄴㅏㄱㅏㄷㅓㄴㅇㅏㅈㅗㅅㅣ: ㅇㅕㄱㅣㅅㅓ ㄷㅗㄹㄷㅗ ㅍㅏㄹㅇㅓ? ㅇㅣㄹㅓㄴㄱㅓㄹ ㄴㅜㄱㅏ ㅅㅏㄴㅣ! pic.twitter.com/MuUII5z5Ck
0 ,(ㅈㅓㄴ)ㅂㅜㅅㅏㄴㅇㅏㅈㅗㅅㅣ ㄷㅡㅇㅈㅏㅇ
0 ,ㅁㅗㄱㄱㅣㅁㅣㅇㅢ ㅁㅜㄹㄸㅐ ㅇㅣㄴㅡㄴ ㅅㅗㄹㅣㄴㅡㄴ ㅈㅏㄹ ㅇㅣㅆㅇㅡㄹ ㄱㅓㅇㅖㅇㅛ ㄱㅐㅁㅓㄹㅣㅊㅗㅈㅣ ㅇㅘㅇㅇㅡㄴㅈㅓㅁㅍㅛㅂㅓㅁㄴㅏㅂㅣㄷㅗ ㅁㅗㄷㅜ ㅈㅏㄹ ㅇㅣㅆㅇㅡㄹ ㄱㅓㅇㅖㅇㅛ ㄱㅜㄹㅇㅓㅂㄷㅗ ㅌㅓㅈㅜ ㅁㅓㄱㄱㅜㄹㅓㅇㅇㅣㄷㅗ ㅈㅏㄹ ㅇㅣㅆㅇㅡㄹ ㄱㅓㅇㅖㅇㅛ ㅇㅕㄴㅍㅕㅇㅅㅏㄴㄱㅘ ㄷㅓㄱㅁㅜㄹㅅㅏㄴ ㄴㅡㄷㅏㅅㅣㅃㅜㄹㅣ ㄱㅡㄷㅐㄱㅏ ㅂㅗㅇㅏㅆㄷㅓㄴ ㄱㅡㅁㅂㅏㅇㅁㅏㅇㅇㅣㄲㅗㅊㄱㅘ ㄱㅓㅁㅇㅡㄴㅁㅓㄹㅣㅁㅜㄹㄸㅔㅅㅐ ㅁㅗㄷㅜ ㅈㅏㄹ ㅇㅣㅆㅇㅡㄹ ㄱㅓㅇㅖㅇㅛ ㅇㅣㅅㅡㅇㄱㅣ ㅅㅣㄹㅈㅏㅇㄴㅣㅁ ㅈㅗㅅㅣ/ㅇㅣㅅㅔㄱㅣ
0 ,ㅈㅗㅅㅣㅁㅐㅇㅑㅎㅐ
0 ,I liked a @YouTube video http://youtu.be/rfhBJm1rcts?a 1kg=400ㅁㅏㄴㅇㅝㄴ _____ㅇㅡㄹ ㄴㅏㅁㅍㅕㄴ ㅈㅗㅅㅣ&ㅇㅗㄹㄹㅣㅇㅔㄱㅔ ㅁㅓㄱㅇㅣㄴ ㅂㅏㄴㅇㅡㅇㅇㅡㄴ??
0 ,ㅈㅗㅎㅇㅏㅇㅛ ㅋㅓㄴㄷㅣㅅㅕㄴㅁㅏㄴ ㅈㅗㅎㅇㅏㅈㅣㅁㅕㄴ ㄴㅠㅉㅏㄹㄹㅜ ㅁㅏㄴㅇㅣ ㅂㅗㄷㅏㅂㅎㅏㄱㅐㅅㅅㅡㅂㄴㅣㄷㅏ ㅁㅗㅁㅗㅋㅏㄹㅡㄹ ㅇㅣㅈㅈㅣ ㅇㅏㄴㅇㅏㅈㅗㅅㅣㄷㅏㄴㅣ
0 ,ㅇㅘㄴㅈㅓㄴ ㅇㅓㄹㅃㅏㄱ ㅈㅣㅁㅣㄴㅇㅣ ㄱㅏㅁㄱㅣㅈㅗㅅㅣㅁㅙ https://twitter.com/BTS_twt/status/1081624707135197184 
0 ,ㅈㅣㅁㄴㅏ ㅅㅜㄱㅗㅎㅐㄸㅕ ㅇㅓㄴㄴㅜㅇ ㅈㅏ ㄱㅏㅁㄱㅣ ㅈㅗㅅㅣㅁㅐ
0 ,ㅇㅗㄴㅡㄹ ㄴㅓㅁㅗ ㅊㅜㅇㅓㅇㅕㅋ ㅇㅔㅊㅣ ㄱㅜㄹㅡㅁㄷㅏㄴ ㄱㅏㅁㄱㅣㅈㅗㅅㅣㅁㅐㅇㅕㅋ ㅈㅗㅈㅌㅏ ㅅㅏㅇㄷㅐㅎㅏㄹㅕㅁㅕㅇ ㅇㅜㄹㅣ ㅁㅗㅁㅇㅣ ㅁㅜㄱㅣㄱㅗ ㅈㅐㅅㅏㄴㅇㅣㅁ ㄸㅓㅇㅇㅜㅇㅇㅣㅊㅓㄹㅓㅁ ㄲㅗㅇㄲㅗㅇㅆㅏㅁㅐㄱㅗㄴㅏㄱㅏㄱㅣㅋ ㅇㅜㄴㄷㅔㅇㅣ pic.twitter.com/wnXsXCHPq6
0 ,@fateflysy ㅇㅗㄴㅡㄹ ㅇㅏㅊㅣㅁ ㅁㅐㅇㅜ ㅊㅜㅇㅝㅇㅛ. ㄱㅗㄱㅣㅇㅔ ㄴㅏㄹㅆㅣㄱㅏ ㅇㅓㄸㅐㅇㅛ? ㅊㅜㅂㅈㅣㅁㅏㄴ ㅅㅡㅇㅇㅕㄴㅇㅣ ㅂㅜㄹㅡㄴㅡㄴ ㅅㅣㄱㅏㄴㅇㅢ ㅇㅗㄴㄷㅗㄹㅡㄹ ㄷㅡㄹㅇㅓㅅㅓ ㅁㅏㅇㅡㅁㅇㅡㄹ ㄸㅏㄸㅡㅅㅎㅏㄱㅔ ㅎㅐ ㅂㅗㄹㅕㄱㅗ ㅎㅐㅇㅛ(^^) ㄱㅏㅁㄱㅣ ㅈㅗㅅㅣㅁㅏㅅㅣㄱㅗ ㅈㅗㅎㅇㅡㄴ ㅎㅏㄹㅜ ㄷㅚㅅㅔㅇㅛ
0 ,ㅇㅜㄹ ㅋㅗㅋㅗ ㄱㅏㅁㄱㅣ ㅈㅗㅅㅣㅁㅐ ㅠㅠㅠㅠㅠㅠㅠ pic.twitter.com/Debz6UAzh1
0 ,ㅂㅓㅅㅡㄱㅣㅅㅏㅇㅏㅈㅗㅅㅣ ㅇㅣㄴㅣㅅㅕㄹDㅉㅣㄱㄴㅡㄴㄷㅏ
0 ,ㅂㅜㄹㅇㅏㄴㄴㅏㄱㅔ ㅈㅗㅅㅣㅎㅏㅅㅏㅁ
0 ,ㅎㅣㅎㅣㅎ ㄴㅔ ㄱㅏㅁㅅㅏㅎㅐㅇㅛ ㅇㅣㅈㅔ ㄱㅓㅇㅢ ㄷㅏ ㄴㅏㅅㅇㅓㅇㅛㅇ ㅂㅗㅉㅠㅇㅇㅏ ㄴㅣㅁㄷㅗ ㄱㅏㅁㄱㅣ ㅈㅗㅅㅣㅁㅐㅇㅛ
0 ,ㅎㅓㄹ??? ㅇㅏㄴㅣ ㅇㅗㄴㅡㄹ ㅇㅣㄹㅎㅏㅅㅣㄷㅏㄱㅏ ㅈㅗㅅㅣㄴㅡㄴㄱㅓ ㅇㅏㄴㅣㅇㅔㅇㅛ????
0 ,ㅎㅕㅇㅅㅓㅇㅎㅏㄹ ㄸㅐ ㅁㅐㅇㅜ ㅈㅗㅅㅣㅁㅎㅐㅇㅑ ㄷㅚㅈㅣㅁㅏㄴ ㅂㅏㄲㅜㄹ ㄸㅐㄴㅡㄴ ㄷㅓㅇㅜㄱ ㅈㅗㅅㅣㅁㅎㅐㅇㅑ ㄷㅚㄴㅡㄴ ㄱㅓㅅㅇㅣ ㅇㅕㄹㅗㄴ(). - ㅈㅗㅅㅣ ㅂㅣㄹㄹㅣㅁㅈㅡ
0 ,ㅋㅏㅁㅔㄹㅏㅇㅏㅈㅗㅅㅣ ㅍㅏㅇㅓㅂㅎㅐㅅㅇㅓㅇㅛ
0 ,ㅇㅣㄴㅈㅔ ㄱㅡㄹㅓㅁ ㅅㅏㄱㅘㅇㅏㅈㅗㅅㅣㄹㅏ ㅂㅜㄹㅡㅁ ㅇㅏㄴㄷㅚㄱㅔㅅㄴㅔ ㅂㅡㄹㅊㅑㅇㅏㅈㅗㅅㅣ (ㄷㅜㅁㄷㅜㅁㅊㅣㅅ
0 ,I liked a @YouTube video http://youtu.be/DevFrcA0Mj8?a ㅈㅗㅅㅣㄱㅏ ㅎㅘㄴㅈㅏㅇㅎㅏㄴㅡㄴ ㅅㅏㅁㄱㅕㅂㅅㅏㄹ ㄱㅣㅁㅂㅏㅂ!
0 ,ㅈㅗㅅㅣㅁㅐ
0 ,ㅇㅛㅇㅅㅓㅊㅓㄹㅓㅁ ㅇㅘㄴㅈㅓㄴㅎㅏㄴ ㅂㅗㄱㅅㅜㄴㅡㄴ ㅇㅓㅄㄷㅏ. - ㅈㅗㅅㅣ ㅂㅣㄹㄹㅣㅇㅅㅡ
0 ,ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅌㅇㅔㅇㅣㄱ ㅇㅜㅈㅣㅎㅕㄴ ㄴㅏㅇㅘ! ㅂㅋㅜㅂㅐㄴㅣㅁㅇㅣㄹㅏㅇ ㅎㅗㅇㅁㅕㅇㅇㅏㅈㅗㅅㅣㄴㅡㄴ ㅂㅏㅃㅡㅅㅣㄷㅏㄴㅁㅏㄹㅇㅑ (ㅇㅜㅈㅣㅎㅕㄴㄴㅐㅂㄷㅏㄷㅓㄴㅈㅣㅂㅁ)
0 ,(ㅈㅗㅅㅣㅣㅁㅎㅣ ㅅㅗㄴㅇㅡㄹ ㄷㅡㄹㅁㅕ...!)
0 ,"ㄱㅡㄹㅣㄱㅗ ㄴㅓㅁ ㄸㅏㅅㅜㅇㅝㅜㅜ""ㄴㅐㄱㅏ ㄴㅣ ㅇㅓㅁㅁㅏ ㄱㅏㅁㅏㄴ ㅇㅏㄴㄷㅜㄹㅈㅜㄹㅇㅏㄹㅇㅏ!"" ㅇㅣ ㄷㅐㅅㅏㄹㅡㄹ ㅇㅓㄴㅈㅔㄴㄱㅏㅂㅜㅌㅓ ""ㅇㅓㅇㅓ ㄸㅟㅈㅣㅁㅏ! ㄸㅟㅈㅣㅁㅏ!! ㅈㅗㅅㅣㅁㅎㅐ ㅈㅗㅅㅣㅁ..!"" ㅇㅡㄹㅗ ㅂㅏㄲㅜㄴㄱㅓㅅㄷㅗ ㄱㅡㄹㅓㅎㄱㅗ ㄱㅛㅎㅑㅇㄱㅗㄱ ㅋㅏㄹㅡㄹㅇㅔㄱㅔ ㅈㅔㄹ ㅁㅓㄴㅈㅓ ㄷㅡㄹㄹㅕㅈㅝㅇㅑ ㅎㅏㄴㄷㅏㄴㄱㅓㅅㄷㅗㅠㅠ ㅋㅏㄹㅡㄹㅇㅣ ㅁㅝㄹㅏㄱㅗ ㅎㅏㄴㅡㄴㅈㅣ ㄷㅡㄹㅇㅡㄹㅕㄱㅗ ㅇㅣㅂㅇㅡㄹ ㄱㅖㅅㅗㄱ ㅂㅗㄹㅕ ㅎㅏㄴㅡㄴㄱㅓㅅㄷㅗㅜㅠ"
0 ,ㅈㅏㅁㅇㅣ ㄷㅡㄴㅡㄴ ㄱㅓㅅㅊㅓㄹㅓㅁ ㅅㅏㄹㅏㅇㅇㅔ ㅃㅏㅈㅕㅆㄷㅏ ㅊㅓㄴㅊㅓㄴㅎㅣ ㄱㅡㄹㅣㄱㅗ ㅎㅏㄴㄲㅓㅂㅓㄴㅇㅔ | ㅈㅗㅅㅣ ㅂㅗㄴ ㅇㅏㄴㄴㅕㅇ ㅎㅔㅇㅣㅈㅡㄹ
0 ,ㄴㅏㄱㅕㅇㅇㅝㄴㅁㅏㄹㅈㅗㅅㅣㅎㅏㄹㅏ ㅁㅜㄱㅗㅎㅓㅅㅅㅗㄹㅣㄷㅏㄱㅊㅕㄹㅏ https://twitter.com/daknews10/status/1085746902233112578 
0 ,ㅇㅟㅅㅈㅣㅂㄸㅐㅁㅜㄴㅇㅔ ㅇㅕㅍㅈㅣㅂㅇㅏㅈㅗㅅㅣ ㅇㅣㅈㅔ ㅂㅏㅇㅃㅐㄹㄷㅡㅅ.. ㅇㅏㄴㄴㅛㅇ...
0 ,ㅈㅗㅅㅣ ㄱㅔㄷㅡㅇㅛ...?
0 ,ㅇㅜㄴㅁㅗㄴㅣㅇ ㅇㅕㄹㅇㅓㅂㅜㄴ ㅇㅗㄴㅡㄹㄷㅗ ㅎㅐㅇㅂㅗㄱㅎㅏㅅㅔㅇㅇㅛ ㄸㅓㅇㅇㅜㅇㅇㅏ ㄴㅓㄷㅗ ㄱㅏㅁㄱㅣㅈㅗㅅㅣㅁㅐ ㅊㅜㅇㅝ ㄲㅙㄱㄲㅙㄱ @HSW_officialtwtpic.twitter.com/m6q8HZF10h
0 ,ㄲㅑ ㄷㅏㅎㅐㅇㅇㅣㅇㅔㅇㅛㅅ ㅜㅠㅜ ㅜ ㅜ ㅈㅗㅅㅣㅁㅎㅣ ㄱㅏㄹㄱㅔㅇㅛ ㄱㅡㄴㄷㅔ ㅈㅓ ㅍㅗㄴㅂㅗㄷㅏㄱㅏ ㅂㅓㅅㅡ ㄴㅗㅎㅊㅕㅅㄴㅏㅂㅘㅇㅛ........
0 ,ㅈㅗㅅㅣㄱㅏ ㄴㅓㅁㅎㅐㅅㄷㅏㄱㅗ ㄷㅓ ㅇㅐㅇㄱㅕㅅㄷㅏㄱㅏ ㅎㅏㅁㄸㅓㅅㅈㅏㄴㅇㅏ
0 ,ㅋ ㅋ ㅋㅋㅋㅋㅋㅇㅏ ㅈㅗㅅㅣ ㅇㅓㅋㅔ ㄴㅓㅁ ㅂㅜㄹㅆㅏㅇㅎㅐ
0 ,ㅈㅗㅅㅣ ㅁㅗㅁ ㅈㅗㅎㅇㅡㄴㄱㅓ ㄴㅓㅁㅜ ㅈㅗㅎㅇㅏ ㅇㅓㅋㅏㅈㅣㅠ ㅇㅓㅇㄷㅓㅇㅇㅣ ㄸㅐㄹㅣㄱㅗㅅㅣㅍㅇㅓㅈㅣㄴㅡㄴㄷㅔ ㅈㅔㅌㅏㅅㅇㅡㄴ ㅇㅏㄴㅣㅁ ㅈㅗㅅㅣㅌㅏㅅ
0 ,ㄷㅡㄹㅓㅁㅇㅏㅈㅗㅅㅣ ㅇㅘㅇㄴㅕㄴㅇㅔ ㄱㅏㅂㅕㅇㅝㅅㄴㅐㅇㅛ....
0 ,ㅈㅏㄱㅗ ㅇㅣㄹㅇㅓㄴㅏㅆㄴㅡㄴㄷㅔ ㄱㅗㄷㅡㅇㅎㅏㄱㄱㅛ ㄱㅛㅅㅣㄹㅇㅔㅅㅓ ㅇㅓㅋㅋ ㅈㅏㅁㅅㅣ ㅈㅏㅁㄷㅡㄹㅇㅓㅆㄷㅏ ㄲㅜㅁㅅㅗㄱㅇㅔㅅㅓㄴ ㄴㅐㄱㅏ ㄷㅏㅂㅇㅓㅄㄴㅡㄴ ㅂㅐㄱㅅㅜ ㅇㅏㅈㅗㅅㅣㅇㅕㅆㅇㅓ. ㄱㅡㄹㅓㅎㄱㅔ ㅇㅏㄴㄷㅚㄱㅔ ㅇㅕㄹㅅㅣㅁㅎㅣ ㄱㅗㅇㅂㅜㅎㅐㅇㅑㅈㅣ ㅎㅐㅆㅇㅡㅁㅕㄴ ㅈㅓㅋㅔㅆㄷㅏ
0 ,ㅇㅔㅇㅣ ㅈㅔㄱㅏ ㅅㅓㄴㅅㅐㅇㄴㅣㅁ ㅇㅣㄹㅓㅎㄱㅔ~ (ㄴㅜㄴ ㄲㅗㅇㅗㄱ~) ㅈㅗㅅㅣㄴㅡㄴㄱㅓㄹ ㄷㅏ ㅂㅗㅇㅏㅆㄴㅡㄴㄷㅔㅇㅛ!
0 ,ㅇㅣㅇㅏㅈㅗㅅㅣ ㅁㅣㅊㅕㅅㄴㅏㅂㅏ~~~!!
